REQ-00000,2000,2000,0.9297370910644531,2.6226043701171875e-06,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",barn_spider,1.0,weighted_majority,888.0242079030722,True,n01773549,3,0.9,[],2,ran_all,0.2,greedy,0.1,static,,,,barn_spider,barn_spider,barn_spider,-1.0,-1.0,-1.0,0.859793484210968,0.5477649569511414,0.8164856433868408,-1.0,-1.0,-1.0,0.13720016553872266,0.25876732320423634,0.2180086138225729
REQ-00001,2000,2000,4.354367971420288,0.7452700138092041,"['vit_b_16', 'resnet101', 'resnet34']",['vit_b_16'],crayfish,0.8450419306755066,single_model,4337.638083845377,True,n01985128,3,0.9,[],2,deadline_stop_before_resnet101,0.4,greedy,0.1,static,,,,,,crayfish,-1.0,-1.0,-1.0,-1.0,-1.0,0.8450419306755066,-1.0,-1.0,0.09539441078833615,-1.0,0.25617729088381275,0.2141433524403156
REQ-00003,2000,2000,2.968486785888672,3.2785637378692627,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],hummingbird,0.9999986886978149,single_model,2947.8174578398466,True,n01833805,3,0.9,[],2,early_exit_first_pass=resnet101,0.8,greedy,0.1,static,,,,,hummingbird,,-1.0,-1.0,-1.0,-1.0,0.9999986886978149,-1.0,-1.0,-1.0,0.09539441078833615,0.1377147489848504,0.25617729088381275,-1.0
REQ-00007,2000,2000,0.4766247272491455,10.239556789398193,"['resnet34', 'resnet18', 'mobilenet_v3_small']","['resnet34', 'resnet18', 'mobilenet_v3_small']",dungeness_crab,0.516616413799001,weighted_majority,462.59316708892584,True,n01978287,3,0.9,[],2,ran_all,0.8,greedy,0.1,static,dungeness_crab,pineapple,dungeness_crab,,,,0.28281062841415405,0.4583865702152252,0.20709021389484406,-1.0,-1.0,-1.0,0.04552834205252849,0.05771163229693538,0.09539441078833615,-1.0,-1.0,-1.0
REQ-00008,2000,2000,0.8142549991607666,10.918983936309814,"['resnet34', 'resnet18', 'mobilenet_v3_small']","['resnet34', 'resnet18']",hognose_snake,1.0,weighted_majority,798.5472078435123,True,n01729322,3,0.9,[],2,early_exit_with_aggregation_at_resnet18,0.8,greedy,0.1,static,,hognose_snake,hognose_snake,,,,-1.0,0.9284948110580444,0.8128701448440552,-1.0,-1.0,-1.0,0.04392230784727564,0.05619726906724184,0.11124876970950254,-1.0,-1.0,-1.0
REQ-00006,2000,2000,4.559541940689087,9.687902927398682,"['resnet101', 'resnet34', 'resnet18']",['resnet101'],catamaran,0.5894244909286499,single_model,4544.385917019099,True,n02051845,3,0.9,[],2,deadline_stop_before_resnet34,0.6,greedy,0.1,static,,,,,catamaran,,-1.0,-1.0,-1.0,-1.0,0.5894244909286499,-1.0,-1.0,0.05771163229693538,0.09539441078833615,-1.0,0.5099515617954316,-1.0
REQ-00005,2000,2000,8.14896821975708,7.304782867431641,"['vit_b_16', 'resnet101', 'resnet34']",['vit_b_16'],sea_lion,0.802742600440979,single_model,8132.395208114758,True,n02077923,3,0.9,[],2,deadline_stop_before_resnet101,0.6,greedy,0.1,static,,,,,,sea_lion,-1.0,-1.0,-1.0,-1.0,-1.0,0.802742600440979,-1.0,-1.0,0.09539441078833615,-1.0,0.5099515617954316,0.6061900171962842
REQ-00002,2000,2000,16.47387433052063,0.8231937885284424,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],bulbul,0.891884982585907,single_model,16456.26008301042,True,n01560419,3,0.9,[],2,deadline_stop_before_resnet101,0.6,greedy,0.1,static,,,,,,bulbul,-1.0,-1.0,-1.0,-1.0,-1.0,0.891884982585907,-1.0,-1.0,-1.0,0.1377147489848504,0.25617729088381275,0.2141433524403156
REQ-00004,2000,2000,12.450304985046387,5.82725977897644,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],chambered_nautilus,0.9978972673416138,single_model,12436.948624905199,True,n01968897,3,0.9,[],2,early_exit_first_pass=resnet50,0.4,greedy,0.1,static,,,,chambered_nautilus,,,-1.0,-1.0,-1.0,0.9978972673416138,-1.0,-1.0,-1.0,0.05771163229693538,0.09539441078833615,0.1377147489848504,-1.0,-1.0
REQ-00013,2000,2000,0.20726490020751953,18.740294933319092,"['resnet18', 'resnet50', 'mobilenet_v3_small']",['resnet18'],stingray,0.9298272728919983,single_model,191.43445906229317,True,n01498041,3,0.9,[],2,early_exit_first_pass=resnet18,0.8,greedy,0.1,static,,stingray,,,,,-1.0,0.9298272728919983,-1.0,-1.0,-1.0,-1.0,0.04392230784727564,0.05574934216051766,-1.0,1.3535241740863655,-1.0,-1.0
REQ-00009,2000,2000,6.787395715713501,12.860079765319824,"['resnet34', 'resnet18', 'mobilenet_v3_small']",['resnet34'],green_mamba,0.8954463601112366,single_model,6774.094416992739,True,n01749939,3,0.9,[],2,deadline_stop_before_resnet18,0.8,greedy,0.1,static,,,green_mamba,,,,-1.0,-1.0,0.8954463601112366,-1.0,-1.0,-1.0,0.04392230784727564,0.05574934216051766,0.1612618927385523,-1.0,-1.0,-1.0
REQ-00015,2000,2000,0.18625807762145996,19.509193897247314,"['resnet18', 'mobilenet_v3_small']",['resnet18'],albatross,0.999996542930603,single_model,169.14795897901058,True,n02058221,3,0.9,[],2,early_exit_first_pass=resnet18,1.0,greedy,0.1,static,,albatross,,,,,-1.0,0.999996542930603,-1.0,-1.0,-1.0,-1.0,0.04392230784727564,0.0568255079444659,-1.0,-1.0,-1.0,-1.0
REQ-00010,2000,2000,7.068371295928955,14.325645685195923,"['resnet101', 'resnet18', 'mobilenet_v3_small']",['resnet101'],sea_lion,0.9936741590499878,single_model,7054.806791944429,True,n02077923,3,0.9,[],2,early_exit_first_pass=resnet101,1.0,greedy,0.1,static,,,,,sea_lion,,-1.0,-1.0,-1.0,-1.0,0.9936741590499878,-1.0,0.04392230784727564,0.05574934216051766,-1.0,-1.0,0.8929400056158885,-1.0
REQ-00012,2000,2000,5.411123991012573,17.927085638046265,"['vit_b_16', 'resnet18', 'mobilenet_v3_small']",['vit_b_16'],common_iguana,0.6808117032051086,single_model,5394.615000113845,True,n01677366,3,0.9,[],2,deadline_stop_before_resnet18,0.6,greedy,0.1,static,,,,,,common_iguana,-1.0,-1.0,-1.0,-1.0,-1.0,0.6808117032051086,0.04392230784727564,0.05574934216051766,-1.0,-1.0,-1.0,1.3359517154766558
REQ-00014,2000,2000,6.45055890083313,18.797120571136475,"['resnet50', 'mobilenet_v3_small']",['resnet50'],boa_constrictor,0.9737359881401062,single_model,6403.451707912609,True,n01742172,3,0.9,[],2,early_exit_first_pass=resnet50,1.0,greedy,0.1,static,,,,boa_constrictor,,,-1.0,-1.0,-1.0,0.9737359881401062,-1.0,-1.0,0.04392230784727564,-1.0,-1.0,1.3535241740863655,-1.0,-1.0
REQ-00011,2000,2000,7.517513036727905,17.77393364906311,"['vit_b_16', 'resnet18', 'mobilenet_v3_small']",['vit_b_16'],bustard,0.8816866874694824,single_model,7468.683084007353,True,n02018795,3,0.9,[],2,deadline_stop_before_resnet18,0.6,greedy,0.1,static,,,,,,bustard,-1.0,-1.0,-1.0,-1.0,-1.0,0.8816866874694824,0.04392230784727564,0.05574934216051766,-1.0,-1.0,-1.0,1.3359517154766558
REQ-00000,2000,2000,0.7078771591186523,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",sulphur-crested_cockatoo,1.0,weighted_majority,689.2449578735977,True,n01819313,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.2,greedy,0.1,static,,,,,sulphur-crested_cockatoo,sulphur-crested_cockatoo,-1.0,-1.0,-1.0,-1.0,0.9999200105667114,0.889984130859375,-1.0,-1.0,-1.0,0.19558284150342456,0.3068355226732268,0.28806633491460326
REQ-00001,2000,2000,0.5862069129943848,11.110895156860352,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],sulphur-crested_cockatoo,0.9197392463684082,single_model,574.824291979894,True,n01819313,3,0.9,[],2,early_exit_first_pass=vit_b_16,0.2,greedy,0.1,static,,,,,,sulphur-crested_cockatoo,-1.0,-1.0,-1.0,-1.0,-1.0,0.9197392463684082,-1.0,-1.0,-1.0,0.19558284150342456,0.3007567704059041,0.27774070142314294
REQ-00002,2000,2000,0.5939860343933105,12.256058931350708,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",bustard,1.0,weighted_majority,574.923292035237,True,n02018795,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.4,greedy,0.1,static,,,,,bustard,bustard,-1.0,-1.0,-1.0,-1.0,0.9997642636299133,0.8810895681381226,-1.0,-1.0,-1.0,0.19558284150342456,0.3007567704059041,0.28229093128082866
REQ-00003,2000,2000,0.6316368579864502,17.270211219787598,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",terrapin,1.0,weighted_majority,613.9775831252337,True,n01667778,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.2,greedy,0.1,static,,,,,terrapin,terrapin,-1.0,-1.0,-1.0,-1.0,0.9728725552558899,0.8869034647941589,-1.0,-1.0,-1.0,0.19558284150342456,0.2955287933653137,0.2708244381527458






REQ-00000,2000,2000,0.6695888042449951,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",hen,1.0,weighted_majority,639.2372499685735,True,n01514859,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.2,greedy,0.2,static,,,,,hen,hen,-1.0,-1.0,-1.0,-1.0,0.9652130603790283,0.8855786323547363,-1.0,-1.0,-1.0,0.14305514183309553,0.26199098545489724,0.2423717228558138
REQ-00001,2000,2000,0.412769079208374,0.7399868965148926,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],king_snake,0.9062435626983643,single_model,395.4588749911636,True,n01734418,3,0.9,[],2,early_exit_first_pass=vit_b_16,0.4,greedy,0.2,static,,,,,,king_snake,-1.0,-1.0,-1.0,-1.0,-1.0,0.9062435626983643,-1.0,-1.0,-1.0,0.14305514183309553,0.26140058690940754,0.23379205057023242
REQ-00002,2000,2000,1.0024960041046143,1.0377190113067627,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",red-backed_sandpiper,1.0,weighted_majority,987.0859168004245,True,n02027492,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.6,greedy,0.2,static,,,,,red-backed_sandpiper,red-backed_sandpiper,-1.0,-1.0,-1.0,-1.0,0.9592909812927246,0.8823981285095215,-1.0,-1.0,-1.0,0.14305514183309553,0.26140058690940754,0.23379205057023242
REQ-00003,2000,2000,2.350497007369995,1.5301361083984375,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",wombat,1.0,weighted_majority,2328.058334067464,True,n01883070,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.8,greedy,0.2,static,,,,,wombat,wombat,-1.0,-1.0,-1.0,-1.0,0.9999442100524902,0.8920807242393494,-1.0,-1.0,-1.0,0.14305514183309553,0.26140058690940754,0.2543558409618883
