REQ-00001,6000,700,8.678001880645752,0.8733890056610107,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",goldfish,1.0,weighted_majority,8654.378874693066,True,n01443537,3,0.9,[],2,mode_s_executed,0.4,greedy,0.9,adaptive,,,,goldfish,goldfish,goldfish,-1.0,-1.0,-1.0,0.999968409538269,0.9999872446060181,0.8936673402786255,-1.0,-1.0,-1.0,0.22426688226547142,0.31288800504973835,0.22125332652709342,0.34656500504973836
REQ-00000,6000,700,10.603452920913696,1.9073486328125e-06,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",lorikeet,1.0,weighted_majority,10582.22662517801,True,n01820546,3,0.9,[],2,mode_s_executed,0.2,greedy,0.9,adaptive,,,,lorikeet,lorikeet,lorikeet,-1.0,-1.0,-1.0,0.9982401132583618,0.9865889549255371,0.8828324675559998,-1.0,-1.0,-1.0,0.23185820251719044,0.31288800504973835,0.22125332652709342,0.34656500504973836
REQ-00002,6000,700,14.62943696975708,1.005096197128296,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",nematode,0.9101302073877259,weighted_majority,14559.942291583866,True,n01930112,3,0.9,[],2,mode_s_executed,0.6,greedy,0.9,adaptive,,,,traffic_light,nematode,nematode,-1.0,-1.0,-1.0,0.056988928467035294,0.2594452202320099,0.3176935911178589,-1.0,-1.0,-1.0,0.22426688226547142,0.332443505365347,0.23508165943503675,0.366120505365347
REQ-00003,6000,700,22.1741840839386,1.2122769355773926,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",peacock,1.0,weighted_majority,22136.529916897416,True,n01806143,3,0.9,[],2,mode_s_executed,0.8,greedy,0.9,adaptive,,,,peacock,peacock,peacock,-1.0,-1.0,-1.0,0.9756459593772888,0.9942312240600586,0.9063438177108765,-1.0,-1.0,-1.0,0.22426688226547142,0.6162060877655389,0.5188442418352286,0.6498830877655388
REQ-00004,6000,700,22.31376886367798,1.4923748970031738,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",coucal,1.0,weighted_majority,22300.412958022207,True,n01824575,3,0.9,[],2,mode_s_executed,1.0,greedy,0.9,adaptive,,,,coucal,coucal,coucal,-1.0,-1.0,-1.0,0.9859337210655212,0.9996039271354675,0.874963104724884,-1.0,-1.0,-1.0,0.22426688226547142,0.6162060877655389,0.5188442418352286,0.6498830877655388
REQ-00005,6000,700,29.026798009872437,2.0559630393981934,"['vit_b_16', 'resnet101', 'resnet34']","['vit_b_16', 'resnet101', 'resnet34']",bald_eagle,1.0,weighted_majority,29001.396582927555,True,n01614925,3,0.9,[],2,mode_s_executed,1.2,greedy,0.8822222222222222,adaptive,,,bald_eagle,,bald_eagle,bald_eagle,-1.0,-1.0,0.996932864189148,-1.0,0.9998430013656616,0.9088947772979736,-1.0,-1.0,0.17360432900309175,-1.0,0.616206087765539,0.5188442418352287,0.6498830877655389
REQ-00007,6000,700,27.997923851013184,3.840894937515259,"['vit_b_16', 'resnet101', 'resnet34']","['vit_b_16', 'resnet101', 'resnet34']",goose,1.0,weighted_majority,27964.257459156215,True,n01855672,3,0.9,[],2,mode_s_executed,1.6,greedy,0.8466666666666667,adaptive,,,goose,,goose,goose,-1.0,-1.0,0.918077290058136,-1.0,0.9802289009094238,0.7820615172386169,-1.0,-1.0,0.3472086580061349,-1.0,0.6107970963249661,0.8554779782011522,0.9037689782011522
REQ-00006,6000,700,33.50650095939636,2.6073880195617676,"['vit_b_16', 'resnet101', 'resnet34']","['vit_b_16', 'resnet101', 'resnet34']",wallaby,1.0,weighted_majority,33492.89633380249,True,n01877812,3,0.9,[],2,mode_s_executed,1.4,greedy,0.8644444444444445,adaptive,,,wallaby,,wallaby,wallaby,-1.0,-1.0,0.9262953996658325,-1.0,0.990044116973877,0.8682494163513184,-1.0,-1.0,0.3472086580060863,-1.0,0.616206087765539,0.5188442418352287,0.6498830877655389
REQ-00009,6000,700,34.58210873603821,5.597341060638428,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",tick,1.0,weighted_majority,34556.869083084166,True,n01776313,3,0.9,[],2,mode_s_executed,1.8,greedy,0.8288888888888889,adaptive,,,,tick,tick,tick,-1.0,-1.0,-1.0,0.9945210218429565,0.9991422891616821,0.8895760774612427,-1.0,-1.0,-1.0,0.9174295173147494,0.6732132090666217,1.3537028084686544,1.4019938084686545
REQ-00008,6000,700,35.63324308395386,5.417762041091919,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101', 'resnet50']",wombat,1.0,weighted_majority,35610.89274985716,True,n01883070,3,0.9,[],2,mode_s_executed,1.6,greedy,0.8466666666666667,adaptive,,,,wombat,wombat,wombat,-1.0,-1.0,-1.0,0.999933123588562,0.9990435242652893,0.8965417146682739,-1.0,-1.0,-1.0,0.7273558975451626,0.6428753427511154,0.8875562246273015,0.9358472246273015
